,fit_time,score_time,estimator,test_cohen_kappa,train_cohen_kappa,test_accuracy,train_accuracy,test_f1_macro,train_f1_macro
0,27.887183666229248,0.2572352886199951,"RandomForestClassifier(max_depth=22, max_features=12, n_estimators=800,
                       n_jobs=10, oob_score=True, random_state=221)",0.4521934371691456,0.9986742124582791,0.49334836527621195,0.9987597248844289,0.3574887719243697,0.999317574931515
1,26.632488250732422,0.27504634857177734,"RandomForestClassifier(max_depth=22, max_features=12, n_estimators=800,
                       n_jobs=10, oob_score=True, random_state=221)",0.4465334733298769,0.9974081545826091,0.4886133032694476,0.9975758259104747,0.34700439259343124,0.9985289873240385
2,27.696941614151,0.28420233726501465,"RandomForestClassifier(max_depth=22, max_features=12, n_estimators=800,
                       n_jobs=10, oob_score=True, random_state=221)",0.44789723268340853,0.9986141589573609,0.4904171364148816,0.9987033487428121,0.3484277471238918,0.9991859206357682
3,25.961426734924316,0.26825618743896484,"RandomForestClassifier(max_depth=22, max_features=12, n_estimators=800,
                       n_jobs=10, oob_score=True, random_state=221)",0.4473370742844138,0.9989158132643097,0.4896256202074876,0.9989852866565195,0.3501763781403415,0.9993059298055188
4,25.851341724395752,0.260357141494751,"RandomForestClassifier(max_depth=22, max_features=12, n_estimators=800,
                       n_jobs=10, oob_score=True, random_state=221)",0.4473296428058574,0.9985543239035297,0.489851150202977,0.9986470488753594,0.33311848652996107,0.9992015551290616
